cohort,normalization,gate,partition_seed,method,balanced_accuracy,balanced_accuracy_se,macro_f1,macro_f1_se
UCI-489,rank,on,17,Euclidean_RBF_GSMOTE,0.8375,0.046770717334674264,0.8365592903828197,0.047166233777143754
UCI-489,rank,on,17,Balanced_LogReg,0.8375,0.05796011559684814,0.8342329428397539,0.059740403608460224
UCI-489,rank,on,17,SMOTE_LogReg,0.8375,0.05796011559684814,0.8342329428397539,0.059740403608460224
UCI-489,rank,on,17,Adaptive_Subspace_Fusion,0.825,0.053764532919016415,0.8246078431372549,0.05393012409845627
UCI-489,rank,on,17,Subspace_q16,0.825,0.053764532919016415,0.8246078431372549,0.05393012409845627
UCI-489,rank,on,17,Balanced_LinearSVM,0.825,0.036443449342783124,0.8228197945845006,0.0371012559608181
UCI-489,rank,on,17,Subspace_q32,0.8125,0.05590169943749474,0.8122549019607843,0.056039081902720424
UCI-489,rank,on,17,Subspace_q8,0.8125,0.059292706128157104,0.8118627450980392,0.0595511372430744
UCI-489,rank,on,17,PLS_DA,0.8125,0.04419417382415922,0.8096297682365794,0.04565789714705488
UCI-489,rank,on,17,Balanced_RandomForest,0.8125,0.052291251658379716,0.8091349036240677,0.05390735395774523
UCI-489,rank,on,18,Fused_Grassmann_GSMOTE,0.85,0.0318688719599549,0.8490102707749767,0.03172532004103372
UCI-489,rank,on,18,Euclidean_RBF_GSMOTE,0.85,0.0318688719599549,0.8490102707749767,0.03172532004103372
UCI-489,rank,on,18,Subspace_q8,0.85,0.01530931089239486,0.8489122315592905,0.015169739702757784
UCI-489,rank,on,18,Subspace_q32,0.85,0.04238956239453292,0.8480897190185116,0.04268415809638899
UCI-489,rank,on,18,Balanced_LogReg,0.8375,0.024999999999999994,0.835643407160435,0.025430294004706054
UCI-489,rank,on,18,SMOTE_LogReg,0.8375,0.024999999999999994,0.835643407160435,0.025430294004706054
UCI-489,rank,on,18,PLS_DA,0.825,0.049999999999999996,0.8245098039215687,0.05012287861246445
UCI-489,rank,on,18,Balanced_RandomForest,0.825,0.04145780987944249,0.8244117647058824,0.04165005435850148
UCI-489,rank,on,18,Adaptive_Subspace_Fusion,0.825,0.04145780987944249,0.8227956013714527,0.04163895438619918
UCI-489,rank,on,18,Subspace_q16,0.825,0.04145780987944249,0.8227956013714527,0.04163895438619918
UCI-489,rank,on,18,Balanced_LinearSVM,0.7625,0.023385358667337132,0.7599477955824705,0.02290818508228001
UCI-489,rank,on,19,PLS_DA,0.8625,0.045927932677184584,0.8613632119514472,0.04647638015844813
UCI-489,rank,on,19,Subspace_q8,0.85,0.046770717334674264,0.8474775740255616,0.048743473328489315
UCI-489,rank,on,19,Balanced_LogReg,0.85,0.046770717334674264,0.8462582360879575,0.048981486345608845
UCI-489,rank,on,19,SMOTE_LogReg,0.85,0.046770717334674264,0.8462582360879575,0.048981486345608845
UCI-489,rank,on,19,Adaptive_Subspace_Fusion,0.8375,0.04238956239453292,0.8356676003734828,0.043174344708274894
UCI-489,rank,on,19,Fused_Grassmann_GSMOTE,0.8375,0.04238956239453292,0.8356676003734828,0.043174344708274894
UCI-489,rank,on,19,Euclidean_RBF_GSMOTE,0.8375,0.046770717334674264,0.8348305152020323,0.0485987182843178
UCI-489,rank,on,19,Balanced_RandomForest,0.825,0.053764532919016415,0.822594854406,0.05429113589535488
UCI-489,rank,on,19,Subspace_q16,0.825,0.049999999999999996,0.8216839232319109,0.05182939987208581
UCI-489,rank,on,19,Subspace_q32,0.825,0.049999999999999996,0.8216839232319109,0.05182939987208581
UCI-489,rank,on,19,Balanced_LinearSVM,0.775,0.050775240028974745,0.768216619981326,0.054658734463244485
